Date,Open,High,Low,Close,Volume
2014-10-16,52.821342,54.947453,52.691998,54.405823,2994282
2014-10-17,54.801941,55.02021,54.074371,54.405823,1448527
2014-10-20,54.324982,56.127728,54.292645,56.046886,2394461
2014-10-21,56.192402,57.235249,55.893291,56.871464,2360320
2014-10-22,57.12207,57.194824,55.909458,56.151981,3044752
2014-10-23,56.734035,57.655617,56.701698,57.267582,2247258
2014-10-24,57.041229,57.243332,56.240906,56.596603,1793526
2014-10-27,56.992725,57.566692,56.321747,57.396927,1639520
2014-10-28,57.388844,57.542442,56.426838,57.542442,1797114
2014-10-29,57.461601,57.962814,57.316086,57.728374,1362679
2014-10-30,57.566692,58.528698,57.421181,58.310429,1234279
2014-10-31,59.005657,59.20776,58.003235,58.302345,1950007
2014-11-03,58.496361,58.706547,57.768795,58.561035,2553415
2014-11-04,58.811642,61.196442,58.811642,60.048504,4143332
2014-11-05,60.759903,60.905415,59.733227,60.630558,2443570
2014-11-06,60.81649,61.810833,60.565884,61.721909,1930215
2014-11-07,61.236862,61.390461,60.428455,61.123688,2373927
2014-11-10,61.172192,61.915928,60.962006,61.891674,1568516
2014-11-11,61.84317,62.158447,61.479385,62.004848,1369112
2014-11-12,61.899757,63.17704,61.770412,63.007275,2222518
2014-11-13,62.966854,63.209377,61.519806,62.287792,2659303
2014-11-14,62.417137,62.764751,62.239288,62.635406,1336950
2014-11-17,62.813259,63.330639,62.611156,62.821342,2429715
2014-11-18,62.522232,62.974937,62.126114,62.514149,2330384
2014-11-19,62.368633,62.966854,62.053356,62.797089,2941462
2014-11-20,62.829426,64.818108,62.247372,64.737267,4092491
2014-11-21,65.230392,65.432495,63.742928,63.759094,3129486
2014-11-24,63.864189,64.704933,63.823769,64.648346,1746768
2014-11-25,65.165726,65.578011,63.90461,63.945026,2511234
2014-11-26,64.106712,64.907036,64.074371,64.81002,1256545
2014-11-28,65.068718,66.135811,65.052544,65.400162,804669
2014-12-01,65.367828,65.723526,64.591751,65.311234,1604389
2014-12-02,65.303154,65.618431,64.890862,65.513336,1513841
2014-12-03,65.683105,66.57235,65.157639,66.434921,1391872
2014-12-04,67.097816,67.210991,66.531929,66.831039,3154969
2014-12-05,67.097816,67.720291,66.798706,67.033142,1600307
2014-12-08,66.766373,67.17057,66.143898,66.483429,1198035
2014-12-09,65.739693,66.847214,65.351654,66.734032,1896321
2014-12-10,66.798706,67.186745,66.04689,66.127731,1255184
2014-12-11,66.742119,68.084076,66.742119,67.219078,1744170
2014-12-12,66.798706,68.100243,66.661278,67.413094,2107353
2014-12-15,67.849632,67.906227,66.596603,67.227165,1818761
2014-12-16,66.903801,66.944221,65.666939,65.683105,2467197
2014-12-17,66.014549,67.057396,65.53759,66.887634,2711628
2014-12-18,67.550522,68.439774,67.154404,68.326599,1944811
2014-12-19,68.496361,68.763138,66.798706,67.615196,2546859
2014-12-22,67.946648,68.358932,67.59903,68.278091,1044399
2014-12-23,68.62571,68.940987,68.423607,68.763138,1577299
2014-12-24,68.738884,69.4422,68.617622,68.763138,771764
2014-12-26,68.981407,69.587715,68.819725,69.159256,870972
2014-12-29,68.949074,70.25869,68.949074,69.814064,1434054
2014-12-30,69.523041,69.911072,69.280518,69.603882,1353525
2014-12-31,69.991913,70.800323,69.870651,69.967667,1482792
2015-01-02,70.331444,70.355698,69.078415,69.563461,2169327
2015-01-05,69.611961,69.878738,68.423607,68.520615,3167833
2015-01-06,68.860146,69.474533,67.526276,67.817299,2951482
2015-01-07,68.71463,70.412285,68.544868,70.371864,3793508
2015-01-08,69.878738,70.444626,68.843979,70.072754,4429202
2015-01-09,70.274857,70.331444,68.464027,69.021828,1783630
2015-01-12,69.312851,69.579628,68.738884,69.288605,1777816
2015-01-13,69.692802,69.935326,67.502022,67.760712,3140001
2015-01-14,66.645111,67.154404,65.658852,66.386421,3676240
2015-01-15,66.685532,67.033142,65.101051,65.149551,3201109
2015-01-16,64.81002,66.483429,64.122879,66.370255,3928588
2015-01-20,67.461601,67.461601,66.119644,66.434921,2922165
2015-01-21,66.289413,66.855293,66.119644,66.531929,2636171
2015-01-22,66.734032,68.027489,66.531929,67.841553,1997137
2015-01-23,67.987068,68.900566,67.89006,68.593369,1652879
2015-01-26,68.45594,69.23201,68.310425,69.013741,1529427
2015-01-27,68.488281,69.611961,68.318512,69.143089,1406716
2015-01-28,69.757477,70.048508,68.496361,68.658043,1842635
2015-01-29,68.447861,69.846405,68.294258,69.830231,2096220
2015-01-30,69.248184,69.620049,68.270004,68.41552,2731915
2015-02-02,68.496361,68.755051,66.596603,68.593369,2038700
2015-02-03,68.641876,70.412285,68.617622,70.379951,2397925
2015-02-04,70.210182,70.978172,69.797897,69.935326,2623182
2015-02-05,73.298302,74.373482,72.441391,73.718674,5143817
2015-02-06,73.565079,75.440582,73.395309,75.149551,3048463
2015-02-09,74.672592,75.092964,73.912689,74.616005,2353269
2015-02-10,75.18998,75.594177,74.971703,75.408249,1559115
2015-02-11,75.74778,76.346001,75.149551,75.610352,2052183
2015-02-12,75.634598,76.669357,75.440582,76.645111,1565547
2015-02-13,76.248985,76.475342,75.634598,76.402588,1571114
2015-02-17,76.04689,76.208572,74.995956,75.157639,2498740
2015-02-18,73.17704,73.322556,72.554565,73.201294,2107972
2015-02-19,73.185127,73.371056,72.594986,72.780922,1703349
2015-02-20,72.780922,73.338722,72.675827,73.031525,2166234
2015-02-23,73.524658,74.090546,73.362976,74.017784,2172914
2015-02-24,74.324982,75.052544,73.265968,73.99353,1684918
2015-02-25,73.969284,74.81002,73.726761,74.753433,2069748
2015-02-26,74.46241,74.907036,73.047699,74.357315,2330508
2015-02-27,74.130959,74.777687,73.896523,74.260307,1442342
2015-03-02,74.268394,74.850449,74.260307,74.729187,1714853
2015-03-03,74.518997,74.729187,73.346809,73.791428,1626531
2015-03-04,74.058205,74.413902,73.185127,73.823769,1793897
2015-03-05,74.333061,74.575584,73.718674,73.751015,1822225
2015-03-06,73.346809,74.292641,72.756668,72.82943,1926875
2015-03-09,73.047699,74.050117,72.845596,73.888443,1487245
2015-03-10,73.573158,73.831848,72.942604,73.063866,1271265
2015-03-11,73.039612,73.565079,72.708168,72.756668,1306396
2015-03-12,73.160873,74.624092,73.08812,74.47049,1534375
2015-03-13,74.244141,74.527084,73.168961,73.548912,1476360
2015-03-16,73.928864,74.688766,73.928864,74.454323,1178614
2015-03-17,74.179466,74.244141,73.759094,73.896523,1133339
2015-03-18,73.848022,74.616005,72.958771,74.365402,1132226
2015-03-19,74.122879,75.343575,73.791428,75.262733,1679970
2015-03-20,75.594177,75.869041,74.559418,75.505257,5016777
2015-03-23,75.505257,76.378334,75.505257,75.521423,1553177
2015-03-24,75.586098,76.337914,75.052544,76.063057,1673537
2015-03-25,76.386421,77.178658,75.246567,75.254646,2382215
2015-03-26,75.181892,75.181892,74.219887,74.7211,1095982
2015-03-27,74.834274,75.755859,74.591751,75.456749,1069015
2015-03-30,75.933708,76.628944,75.755859,76.151978,815678
2015-03-31,75.456749,77.299919,75.400162,76.224739,2280286
2015-04-01,76.620857,76.620857,75.181892,75.319321,2013960
2015-04-02,75.53759,76.151978,75.165726,75.513336,1417973
2015-04-06,75.658852,77.42926,75.594177,76.56427,1641746
2015-04-07,76.443008,76.855293,75.772026,75.820534,892867
2015-04-08,75.723526,76.507683,75.594177,76.378334,1117258
2015-04-09,76.944221,77.324173,75.739693,76.394501,1462258
2015-04-10,76.370255,76.750198,76.143898,76.540016,1213744
2015-04-13,76.709785,77.016975,75.731606,75.780113,858973
2015-04-14,75.634598,75.933708,74.777687,75.772026,1153008
2015-04-15,76.09539,76.604691,75.262733,75.448669,972282
2015-04-16,75.448669,75.561844,74.324982,74.373482,1286233
2015-04-17,73.928864,73.961197,72.069527,72.303963,2726224
2015-04-20,72.789009,73.742928,72.465645,73.468071,1912031
2015-04-21,74.033951,74.826195,73.888443,74.559418,1201746
2015-04-22,74.527084,74.559418,73.274048,73.670174,1223640
2015-04-23,73.443817,74.405823,73.330643,74.090546,881363
2015-04-24,74.20372,74.260307,73.670174,73.726761,1201498
2015-04-27,73.99353,74.147133,72.983025,73.031525,1503574
2015-04-28,73.080032,73.274048,72.231209,72.805176,1704462
2015-04-29,72.732414,73.039612,71.624901,71.948265,1924525
2015-04-30,71.818916,73.233627,71.527893,72.239288,2660911
2015-05-01,72.594986,74.139046,72.514145,74.106712,1642983
2015-05-04,74.066292,74.478577,73.031525,73.217461,1379626
2015-05-05,72.756668,73.185127,72.279709,72.643494,2195799
2015-05-06,72.983025,73.468071,72.473724,73.42765,1961635
2015-05-07,72.748589,73.565079,71.705742,71.924011,2734389
2015-05-08,72.554565,73.629745,72.457558,72.974937,1952481
2015-05-11,72.91835,73.015358,72.142281,72.239288,1841398
2015-05-12,71.988686,72.021019,70.832657,71.147942,3811816
2015-05-13,71.172188,71.608734,70.056587,70.339531,2742305
2015-05-14,70.921585,71.32579,69.975746,70.848831,1817648
2015-05-15,71.050926,71.495552,70.792236,71.32579,1268544
2015-05-18,71.398544,72.069527,71.228783,71.867424,1294521
2015-05-19,71.988686,72.344383,71.050926,71.236862,1792660
2015-05-20,71.673401,72.126114,70.962006,71.705742,2708535
2015-05-21,71.131767,72.716248,70.735649,71.511719,2042040
2015-05-22,71.414711,71.80275,70.097008,70.703316,1781033
2015-05-26,71.54406,71.705742,69.337105,69.401779,2641242
2015-05-27,69.555374,70.953918,69.555374,70.5578,1869231
2015-05-28,70.703316,71.042847,70.347618,70.679062,1528314
2015-05-29,70.379951,70.800323,69.894905,69.943413,1612677
2015-06-01,70.0,70.185936,69.506874,69.854485,1613914
2015-06-02,69.822151,70.242523,69.409866,69.676636,1450754
2015-06-03,69.353271,70.161682,68.940987,69.652382,1861438
2015-06-04,69.660469,71.350037,69.660469,70.46888,2483278
2015-06-05,70.291023,70.379951,69.070328,69.086502,2052307
2015-06-08,69.029907,69.054161,67.906227,67.995148,2336198
2015-06-09,67.914307,68.383186,67.437347,67.849632,1882590
2015-06-10,67.873886,68.67421,67.768791,68.504448,2158318
2015-06-11,68.698463,69.175423,68.36702,68.464027,1372575
2015-06-12,68.15683,68.722717,67.833466,68.45594,1813442
2015-06-15,67.930473,68.310425,67.502022,68.100243,1608224
2015-06-16,68.15683,68.520615,67.801132,68.310425,1453228
2015-06-17,68.334679,68.876312,68.140663,68.528702,1631356
2015-06-18,68.658043,70.097008,68.561035,69.587715,1725120
2015-06-19,69.547295,69.862572,69.070328,69.22393,5993512
2015-06-22,69.676636,70.614388,69.660469,70.226357,2500719
2015-06-23,70.404205,71.03476,70.323364,70.800323,2205076
2015-06-24,70.719482,71.042847,70.032333,70.113174,1214981
2015-06-25,70.929672,71.341957,70.379951,70.388039,1243309
2015-06-26,70.77607,71.487473,70.76799,71.188362,3810331
2015-06-29,70.428459,70.800323,68.66613,68.779305,1627768
2015-06-30,69.458366,69.805984,68.997574,69.304771,2090530
2015-07-01,69.797897,69.927246,69.110748,69.636215,1909186
2015-07-02,69.434113,70.016167,69.207764,69.814064,2630357
2015-07-06,69.207764,70.590134,69.102669,69.628136,2220291
2015-07-07,69.789818,70.476959,68.755051,70.331444,2442704
2015-07-08,69.991913,70.670975,69.514954,69.514954,2449755
2015-07-09,69.935326,70.088928,67.59903,67.841553,4661882
2015-07-10,68.245758,68.916733,68.084076,68.261925,2325436
2015-07-13,68.860146,69.118835,68.528702,68.698463,1976479
2015-07-14,68.698463,68.92482,67.881973,67.906227,2588051
2015-07-15,67.995148,68.464027,67.663704,68.003235,1876405
2015-07-16,68.342766,68.536781,67.906227,68.310425,1374926
2015-07-17,67.922394,68.14875,66.992722,67.243332,2265689
2015-07-20,67.243332,67.776878,67.065483,67.590942,1442961
2015-07-21,67.566696,67.833466,67.364594,67.696037,1662157
2015-07-22,67.679871,68.40744,67.324173,67.801132,1715101
2015-07-23,68.067909,68.245758,67.453514,67.59903,1532396
2015-07-24,67.873886,67.954727,67.033142,67.065483,3034114
2015-07-27,66.701698,67.073563,65.367828,65.521423,2761355
2015-07-28,65.586098,65.966049,65.012123,65.79628,2287460
2015-07-29,65.699272,67.162491,65.618431,66.887634,1810350
2015-07-30,66.790619,67.057396,65.699272,65.755859,1855129
2015-07-31,66.216652,66.451088,65.206146,65.254646,2003445
2015-08-03,65.335487,66.507683,65.23848,66.443008,3103633
2015-08-04,66.394501,67.332253,66.257072,67.259499,2012228
2015-08-05,67.526276,68.593369,67.526276,68.302345,2588423
2015-08-06,68.278091,68.682297,65.230392,66.127731,3785096
2015-08-07,66.063057,66.31366,65.157639,66.014549,1902630
2015-08-10,66.556183,67.623283,66.30558,67.413094,1637664
2015-08-11,66.790619,67.42926,66.289413,66.685532,1582123
2015-08-12,65.206146,65.901375,63.419563,65.561844,3843730
2015-08-13,65.586098,65.828621,65.125305,65.23848,1495409
2015-08-14,65.319321,65.723526,65.084885,65.472916,1785981
2015-08-17,65.400162,65.982216,64.777687,65.893288,1328662
2015-08-18,65.885208,66.257072,65.497169,65.763947,1573464
2015-08-19,65.036377,66.038803,64.915115,65.626518,2396811
2015-08-20,64.284561,68.14875,64.268394,67.857719,4680066
2015-08-21,67.12207,67.356506,64.640259,64.907036,4974224
2015-08-24,61.948261,64.704933,60.719482,63.11237,4093357
2015-08-25,64.801941,64.931282,62.91835,62.950687,3575054
2015-08-26,64.527084,65.909454,63.395309,65.772026,3038319
2015-08-27,66.273239,67.057396,65.561844,66.944221,2503564
2015-08-28,66.903801,68.051735,66.847214,67.615196,2464475
2015-08-31,67.510101,68.189163,67.17057,67.825386,3205809
2015-09-01,66.35408,68.116409,66.232819,67.784966,3616246
2015-09-02,68.45594,69.53112,67.356506,69.304771,4219407
2015-09-03,70.420372,73.379143,70.420372,72.174614,4935506
2015-09-04,71.58448,73.451897,71.139854,73.063866,3995757
2015-09-08,74.179466,75.012123,73.080032,74.955536,3816764
2015-09-09,75.157639,75.513336,73.17704,73.274048,3000344
2015-09-10,73.371056,74.551331,73.330643,74.042038,3286833
2015-09-11,73.540825,74.7211,73.080032,74.632172,1926504
2015-09-14,74.818108,75.416328,74.227974,74.494743,1857108
2015-09-15,74.389648,74.624092,73.710587,74.187553,1924401
2015-09-16,74.179466,75.028297,73.621666,74.939369,1719306
2015-09-17,75.303154,75.464836,74.155212,74.446243,2224250
2015-09-18,73.43573,74.696846,73.055779,74.316895,5420905
2015-09-21,74.955536,75.327408,74.106712,74.543251,1661538
2015-09-22,73.856102,74.413902,73.314468,74.195633,1645705
2015-09-23,74.405823,74.923203,73.99353,74.341148,1131484
2015-09-24,73.751015,74.421989,73.629745,74.244141,1179603
2015-09-25,74.559418,75.270813,73.702507,74.2118,1227846
2015-09-28,73.799515,74.349236,71.89167,72.287796,1543281
2015-09-29,72.554565,72.635406,71.527893,72.263542,1296747
2015-09-30,73.112366,73.69442,72.611153,72.861763,2190109
2015-10-01,72.837509,73.880356,72.465645,73.815681,2369845
2015-10-02,73.071945,75.230392,72.675827,75.230392,1944317
2015-10-05,75.400162,75.974129,75.149551,75.885208,2269771
2015-10-06,75.8367,76.273239,74.446243,75.497169,1365030
2015-10-07,74.713013,76.992722,74.713013,76.556183,2522119
2015-10-08,77.574776,78.811638,77.049316,78.035568,3474486
2015-10-09,78.011314,78.019402,77.251411,77.881973,1800082
2015-10-12,77.809219,78.496361,77.663704,78.278091,2085211
2015-10-13,78.172997,78.62571,77.841553,78.043655,1108228
2015-10-14,77.89006,78.229591,76.790619,77.130157,917978
2015-10-15,77.510101,77.793045,76.677444,77.63945,1279800
2015-10-16,77.978981,78.496361,77.259499,78.270004,933811
2015-10-19,78.14875,78.746971,77.857719,78.561035,1347588
2015-10-20,78.253838,78.843979,77.865807,77.914307,1648674
2015-10-21,78.41552,78.981407,77.372673,78.027489,1335713
2015-10-22,78.383186,78.561035,77.93856,78.221504,1815174
2015-10-23,79.046082,79.167343,74.971703,75.893288,2977830
2015-10-26,76.038803,77.841553,75.79628,77.542442,1737243
2015-10-27,77.38076,77.696037,76.378334,76.523849,1792289
2015-10-28,76.176231,77.421181,75.917542,77.324173,1013103
2015-10-29,77.089729,77.227165,75.618431,76.57235,1330888
2015-10-30,76.443008,78.132576,76.00647,77.590942,1781033
2015-11-02,77.421181,78.286179,76.35408,77.970894,2313066
2015-11-03,79.628136,80.905418,79.22393,80.339531,2847079
2015-11-04,81.738075,81.738075,80.582054,81.018593,2733152
2015-11-05,81.180275,81.382378,79.587715,80.129349,2609699
2015-11-06,79.846405,80.5093,78.043655,78.318512,2459280
2015-11-09,77.202911,77.324173,74.47049,75.739693,5285454
2015-11-10,75.731606,77.008888,75.610352,76.919968,1910423
2015-11-11,76.742119,76.758286,74.583672,75.02021,1939245
2015-11-12,74.478577,75.755859,74.219887,75.198059,2211756
2015-11-13,73.95311,74.397736,72.700081,73.233627,3628616
2015-11-16,72.991112,73.985451,72.312042,73.94503,2320736
2015-11-17,74.130959,74.898949,72.554565,73.419563,2654107
2015-11-18,73.120453,74.713013,72.61924,74.559418,3277432
2015-11-19,73.751015,75.860954,72.789009,74.478577,3463971
2015-11-20,75.044464,76.56427,75.044464,75.941795,2106240
2015-11-23,75.941795,77.324173,75.941795,76.847214,2030536
2015-11-24,76.176231,78.585289,76.176231,78.318512,1902382
2015-11-25,78.593369,79.037994,77.768791,78.270004,1370225
2015-11-27,78.464027,78.763138,77.437347,78.15683,700884
2015-11-30,78.423607,78.884399,76.717865,77.130157,2447033
2015-12-01,77.477768,77.930473,76.919968,77.631363,1635067
2015-12-02,77.865807,78.172997,77.202911,77.687958,1711637
2015-12-03,78.027489,78.957153,76.742119,77.502022,1777816
2015-12-04,77.63945,80.5093,77.63945,80.412285,2093870
2015-12-07,80.363785,80.428459,78.989494,79.426033,2238723
2015-12-08,78.876312,79.805984,78.496361,79.434113,1904362
2015-12-09,79.22393,80.703316,78.358932,78.932899,2115023
2015-12-10,79.215843,80.250603,78.97332,79.110748,1716214
2015-12-11,78.496361,79.199677,77.728378,78.059822,1203848
2015-12-14,78.278091,79.062248,77.453514,78.585289,1185293
2015-12-15,79.22393,80.016167,78.391266,78.391266,1454836
2015-12-16,79.005661,79.805984,78.399353,79.506874,1028566
2015-12-17,79.506874,79.765564,78.051735,78.075989,1427003
2015-12-18,78.075989,78.569122,77.259499,77.421181,2010249
2015-12-21,77.712204,78.011314,76.273239,76.758286,1492069
2015-12-22,77.08165,78.358932,76.717865,78.035568,1187273
2015-12-23,78.245758,79.167343,77.736458,78.892479,779929
2015-12-24,78.67421,78.795471,78.003235,78.270004,318156
2015-12-28,78.035568,78.496361,77.558609,78.140663,566670
2015-12-29,78.787392,79.797897,78.496361,79.126923,816915
2015-12-30,79.199677,79.27243,78.092155,78.14875,736881
2015-12-31,78.027489,78.375099,77.445435,77.461601,1266193
2016-01-04,76.475342,76.57235,75.432495,75.990295,2558116
2016-01-05,76.337914,78.310425,76.030716,78.003235,2637655
2016-01-06,77.073563,77.865807,75.74778,76.507683,3177482
2016-01-07,75.990295,78.682297,75.909454,78.027489,4782118
2016-01-08,78.375099,78.730797,75.052544,75.367828,3160040
2016-01-11,75.699272,76.491508,74.616005,75.198059,1938874
2016-01-12,76.176231,78.253838,75.949883,76.895714,2403367
2016-01-13,77.057396,77.437347,74.421989,74.575584,2190727
2016-01-14,74.518997,76.628944,73.298302,76.151978,2476227
2016-01-15,74.688766,75.707359,73.484238,74.648346,3259742
2016-01-19,75.327408,76.208572,74.527084,75.303154,2551931
2016-01-20,74.219887,74.81002,71.673401,73.38723,2759129
2016-01-21,73.524658,75.755859,73.071945,75.489082,2442828
2016-01-22,76.248985,77.615196,75.699272,77.542442,3343982
2016-01-25,77.453514,77.922394,76.742119,77.016975,2168090
2016-01-26,77.073563,78.237671,76.677444,77.332253,1387172
2016-01-27,77.308006,77.421181,75.416328,75.966049,1713987
2016-01-28,76.766373,77.12207,75.481003,76.378334,1705576
2016-01-29,77.162491,78.253838,76.831039,77.728378,2133701
2016-02-01,77.38076,78.528702,77.073563,78.059822,3529161
2016-02-02,77.768791,78.698463,76.386421,76.960388,2392234
2016-02-03,77.396927,77.558609,75.610352,76.936134,2166234
2016-02-04,73.888443,75.181892,71.568314,71.600647,6014294
2016-02-05,71.244949,71.244949,68.383186,68.763138,5232263
2016-02-08,68.399353,68.528702,64.616005,65.569923,6156178
2016-02-09,65.343575,67.558609,65.335487,66.540016,4812177
2016-02-10,66.82296,68.423607,66.693611,67.930473,3692940
2016-02-11,66.944221,68.755051,66.944221,67.906227,3636162
2016-02-12,67.906227,69.199677,64.147133,66.184319,7643918
2016-02-16,66.968475,67.356506,65.925629,67.348427,3937866
2016-02-17,65.755859,66.82296,65.707359,66.168152,4263939
2016-02-18,65.658852,67.768791,65.246567,67.663704,3458776
2016-02-19,67.275665,67.962814,66.515762,67.857719,2901507
2016-02-22,67.857719,68.294258,67.130157,67.865807,4127374
2016-02-23,67.833466,68.520615,67.316086,67.841553,2808114
2016-02-24,67.663704,67.784966,66.184319,67.251411,3680446
2016-02-25,65.602264,69.466454,65.513336,69.256264,5453438
2016-02-26,69.135002,69.708977,68.100243,68.213417,2321725
2016-02-29,68.229591,69.4422,67.574776,68.544868,2631718
2016-03-01,69.029907,70.274857,68.41552,70.274857,3693311
2016-03-02,69.838318,70.72757,69.53112,70.46888,2017300
2016-03-03,70.501213,70.533546,68.835892,70.072754,2999354
2016-03-04,70.339531,71.083267,70.161682,70.735649,2105250
2016-03-07,70.444626,71.253029,69.013741,69.434113,3422408
2016-03-08,69.288605,70.024254,69.078415,69.474533,2659055
2016-03-09,69.676636,69.797897,68.876312,69.296684,1384450
2016-03-10,69.781731,70.355698,68.997574,69.789818,1192468
2016-03-11,70.331444,70.444626,69.329025,69.781731,1309612
2016-03-14,69.4907,70.161682,69.393692,69.975746,1549714
2016-03-15,69.830231,70.994339,69.749397,70.331444,1618243
2016-03-16,70.145515,70.695229,69.773643,70.404205,1534870
2016-03-17,69.458366,70.355698,69.126923,70.145515,1745283
2016-03-18,70.388039,71.762329,70.226357,70.994339,3198387
2016-03-21,70.978172,71.018593,70.016167,70.145515,1501842
2016-03-22,69.967667,70.056587,69.062248,69.304771,3522976
2016-03-23,69.320938,69.329025,68.71463,68.957153,4607825
2016-03-24,68.868233,69.902992,68.795471,69.353271,1456320
2016-03-28,69.74131,70.848831,69.547295,70.153595,1423911
2016-03-29,69.991913,70.412285,69.603882,70.29911,1304788
2016-03-30,70.549721,71.58448,70.541634,71.438965,1759509
2016-03-31,71.37429,71.754242,70.800323,70.986259,1744541
2016-04-01,70.897331,71.738075,70.711395,71.204529,1384945
2016-04-04,71.220695,71.438965,69.708977,70.088928,1663147
2016-04-05,69.644302,69.781731,69.086502,69.22393,1583979
2016-04-06,69.102669,70.072754,68.722717,69.603882,1750108
2016-04-07,69.53112,70.460793,67.704124,68.027489,3845091
2016-04-08,67.089729,67.542442,64.567505,65.076797,6526536
2016-04-11,65.351654,65.707359,64.009705,64.090546,4527915
2016-04-12,62.489895,64.244141,61.366207,63.920776,11516346
2016-04-13,64.2118,64.785774,63.896523,64.518997,2456806
2016-04-14,64.324982,65.53759,63.936943,65.375908,3415604
2016-04-15,65.481003,66.540016,65.181892,66.499596,3937495
2016-04-18,66.224739,66.410667,65.173805,65.780113,2864397
2016-04-19,65.982216,66.208572,64.025871,64.130959,3364022
2016-04-20,63.726757,64.025871,62.497978,63.185123,7332194
2016-04-21,62.958771,63.605495,62.263542,62.417137,2537334
2016-04-22,62.59499,62.65966,61.80275,62.053356,2637284
2016-04-25,62.554569,63.435734,62.053356,62.966854,3260485
2016-04-26,63.265965,63.637833,62.821342,63.419563,1774724
2016-04-27,63.548908,63.823769,63.274052,63.71059,1897805
2016-04-28,64.058205,64.737267,63.67017,64.268394,3421295
2016-04-29,63.945026,63.985451,62.651577,63.290218,2509378
2016-05-02,63.524654,64.704933,63.354893,64.300728,2592876
2016-05-03,64.300728,64.300728,63.217461,63.993534,2100302
2016-05-04,63.64592,64.834274,63.314468,64.818108,2907197
2016-05-05,58.625706,59.312855,56.701698,57.016975,21235826
2016-05-06,57.097816,57.097816,55.780113,56.257072,7630311
2016-05-09,56.022636,57.283752,55.974133,56.612774,4807601
2016-05-10,56.208569,56.612774,55.578011,55.909458,3539799
2016-05-11,55.262733,55.731609,54.502831,54.518997,3514193
2016-05-12,54.454327,54.858528,54.155212,54.502831,2829390
2016-05-13,54.357315,54.995956,53.856102,53.953114,4708517
2016-05-16,53.839935,54.357315,53.654003,53.654003,5578128
2016-05-17,54.082458,54.696846,52.546482,52.845592,5825280
2016-05-18,52.320129,52.465645,50.921585,51.560226,7498076
2016-05-19,48.504444,51.188358,48.504444,49.005657,12771035
2016-05-20,49.539207,51.810833,49.377525,51.366207,7177198
2016-05-23,51.463219,51.738075,50.735649,51.156021,4429450
2016-05-24,52.021019,52.231205,51.632984,51.948261,6469386
2016-05-25,51.940178,53.73484,51.940178,53.476151,5287557
2016-05-26,53.73484,53.831852,53.362976,53.718674,5137385
2016-05-27,53.678253,54.915115,53.597412,54.907032,4873285
2016-05-31,54.688763,55.521423,54.373486,55.416328,6758473
2016-06-01,54.931286,55.578011,54.397736,55.303154,5517762
2016-06-02,56.426838,57.760712,55.8367,57.663704,6681408
2016-06-03,57.421181,57.768795,57.356506,57.413097,3782499
2016-06-06,57.235249,57.615196,56.580437,56.936134,4169927
2016-06-07,56.604691,57.049313,56.58852,56.798706,3474115
2016-06-08,56.831043,57.008892,56.079224,56.394505,3156453
2016-06-09,56.305576,56.321747,55.189976,55.79628,2364031
2016-06-10,55.02021,55.481003,54.640259,55.295071,1916855
2016-06-13,55.028294,55.545673,54.381569,54.381569,2953832
2016-06-14,54.704929,54.704929,53.096199,53.605495,3135424
2016-06-15,53.920776,55.489086,53.759094,54.890865,3270628
2016-06-16,54.890865,54.939369,54.114796,54.810024,2016805
2016-06-17,54.866611,56.111561,54.704929,55.198059,3288193
2016-06-20,55.586094,55.804363,54.76152,54.826191,2346342
2016-06-21,55.012127,55.416328,54.551334,55.125301,2705690
2016-06-22,55.125301,55.869038,55.125301,55.489086,2065172
2016-06-23,56.014549,56.208569,55.586094,55.901375,2157699
2016-06-24,54.236053,54.971706,54.219887,54.551334,5599281
2016-06-27,54.171383,54.357315,52.231205,52.756668,3193439
2016-06-28,52.004848,53.330639,51.980598,52.942604,2873551
2016-06-29,53.346806,54.987873,53.160873,54.22797,2681816
2016-06-30,54.324982,54.494743,53.621666,54.268391,2675384
2016-07-01,54.058205,55.101051,53.759094,54.591755,2801187
2016-07-05,54.211803,54.818108,53.64592,54.195637,2559848
2016-07-06,53.92886,55.383995,53.742928,55.351658,2928845
2016-07-07,55.198059,55.464832,53.920776,54.510914,4535089
2016-07-08,55.303154,56.459175,55.198059,55.925629,2532758
2016-07-11,56.087307,56.483429,55.957962,56.111561,1672177
2016-07-12,56.345997,57.219078,56.28941,57.1059,2329642
2016-07-13,57.324169,57.388844,56.35408,56.685532,1026586
2016-07-14,57.033146,57.057396,56.176231,56.475346,1389522
2016-07-15,56.580437,56.790623,56.07114,56.151981,1517552
2016-07-18,56.459175,56.992725,56.168148,56.919968,2092138
2016-07-19,56.734035,57.356506,56.491512,56.839127,1457186
2016-07-20,56.968472,57.356506,56.774452,57.14632,1940235
2016-07-21,57.251415,57.752628,56.992725,57.219078,1838429
2016-07-22,56.968472,58.019402,56.919968,57.930477,2357722
2016-07-25,58.084072,60.347614,57.890057,59.919159,4435387
2016-07-26,59.951496,60.525463,59.587711,60.032337,2282265
2016-07-27,60.032337,60.630558,59.078415,59.46645,2804650
2016-07-28,59.312855,59.838318,58.843979,59.620049,1315673
2016-07-29,59.46645,59.919159,58.884399,59.74131,1383090
2016-08-01,59.805981,60.27486,59.304771,60.129345,1978334
